Date,Season,Temperature_C,WindSpeed_m_s,CloudCoverage_pct,Fog,Production_kWh_day,Price_eur_mwh
2024-06-01,Summer,23.4,2.93,34.1,0,356825,76.62
2024-06-02,Summer,21.5,3.43,23.2,0,383757,73.15
2024-06-03,Summer,21.8,1.58,15.3,0,369016,68.85
2024-06-04,Summer,27.2,2.77,19,0,369541,85.09
2024-06-05,Summer,25.7,0.72,36.5,0,320214,95.47
2024-06-06,Summer,28.1,2.66,22.9,0,376239,65.98
2024-06-07,Summer,21.8,2.47,17.4,0,360588,64.41
2024-06-08,Summer,27.3,1.29,2,0,397278,71.22
2024-06-09,Summer,20.5,2.72,39.6,0,328008,66.85
2024-06-10,Summer,23.5,1.54,42,0,304103,80.02
2024-06-11,Summer,25.4,0.97,24.8,0,350410,76.53
2024-06-12,Summer,29.9,2.05,29.3,0,323603,66.37
2024-06-13,Summer,24.5,2.76,30.8,0,348772,76.95
2024-06-14,Summer,23.5,2.82,12.7,0,408431,80.49
2024-06-15,Summer,20.9,2.67,2,0,410892,55.28
2024-06-16,Summer,30.8,2.2,2,0,429916,71.13
2024-06-17,Summer,27.7,2.45,4.7,0,386721,80.85
2024-06-18,Summer,23.9,3.67,22.2,0,364563,83.05
2024-06-19,Summer,21.1,3.08,41.2,0,301926,73.79
2024-06-20,Summer,24.6,1.96,19.8,0,357993,61.88
2024-06-21,Summer,22.1,3.23,32.7,0,344513,80.22
2024-06-22,Summer,23.1,2.56,23,0,356041,84.76
2024-06-23,Summer,24.1,1.97,23.9,0,331766,79.64
2024-06-24,Summer,21.7,3.12,22.8,0,336874,64.58
2024-06-25,Summer,25,1.94,13.2,0,355637,68.91
2024-06-26,Summer,25.3,1.37,33.3,0,338371,80.06
2024-06-27,Summer,25.3,3.06,41.2,0,343739,75.63
2024-06-28,Summer,30.5,3.42,32.7,0,360117,65.78
2024-06-29,Summer,24.4,2.78,55.4,0,262402,78.56
2024-06-30,Summer,26.6,1.39,25.8,0,369795,74.79
2024-07-01,Summer,28.4,2.48,27.1,0,363575,91
2024-07-02,Summer,26.1,1.41,19.2,0,341675,70.21
2024-07-03,Summer,26.9,2.06,5.8,0,390540,82.38
2024-07-04,Summer,23.7,2.13,24.4,0,365936,68.87
2024-07-05,Summer,27.5,2.58,19.3,0,375632,81.82
2024-07-06,Summer,32.4,2.74,27.8,0,328435,67.27
2024-07-07,Summer,25.5,1.89,26.9,0,354807,87.02
2024-07-08,Summer,27.6,1.7,22.9,0,326867,77.9
2024-07-09,Summer,25.8,2.4,28.4,0,341588,78.25
2024-07-10,Summer,34.2,3.11,28,0,359466,78.33
2024-07-11,Summer,26.8,2.17,27.6,0,346909,82.66
2024-07-12,Summer,27.9,1.83,8.9,0,381479,81.02
2024-07-13,Summer,25.9,1.53,21.7,0,371131,73.91
2024-07-14,Summer,24.2,2.92,14.2,0,391467,69.92
2024-07-15,Summer,27.3,0.62,28.9,0,361646,87.32
2024-07-16,Summer,27.4,2.08,22.8,0,370246,69.53
2024-07-17,Summer,27,1.78,50,0,308771,70.32
2024-07-18,Summer,28.7,2.17,23.7,0,367825,54.39
2024-07-19,Summer,25.1,2.02,23.8,0,356690,77.4
2024-07-20,Summer,26.5,1.09,26.9,0,348582,88.29
2024-07-21,Summer,34.2,1.59,22,0,349953,74.12
2024-07-22,Summer,31.2,2.9,2,0,388284,70.19
2024-07-23,Summer,32.3,1.9,14.9,0,358811,73.88
2024-07-24,Summer,26.4,1.52,34.2,0,327144,81.24
2024-07-25,Summer,26.5,0.99,25.5,0,353862,93.99
2024-07-26,Summer,27.2,3.82,3.9,0,430434,80.19
2024-07-27,Summer,29.3,2.57,34.7,0,333827,85.95
2024-07-28,Summer,32.9,1.69,27.9,0,356588,79.54
2024-07-29,Summer,33.8,2.15,27,0,358393,68.83
2024-07-30,Summer,29.7,2.89,18.8,0,368680,81.91
2024-07-31,Summer,30.8,1.21,41.6,0,323606,84.63
2024-08-01,Summer,25.9,1.8,19.3,0,360210,72.12
2024-08-02,Summer,25.2,2.49,21.4,0,379133,67.11
2024-08-03,Summer,25.4,1.86,34.5,0,337635,94.4
2024-08-04,Summer,27.2,1.5,46.8,0,288883,86.01
2024-08-05,Summer,29.2,1.88,18.5,0,371382,65.89
2024-08-06,Summer,24.8,2.14,33.4,0,353473,80.73
2024-08-07,Summer,26.8,1.24,17.5,0,366057,68.94
2024-08-08,Summer,23.3,1.94,19.8,0,366380,73.09
2024-08-09,Summer,32.4,2.42,7.1,0,400473,61.25
2024-08-10,Summer,24.8,2.45,23.6,0,339899,78.73
2024-08-11,Summer,27.1,0.94,22.2,0,365813,74.76
2024-08-12,Summer,26.3,2.82,22.9,0,339006,79.4
2024-08-13,Summer,27.8,2.52,2,0,396589,70.36
2024-08-14,Summer,24.6,2.02,2,0,418314,77.36
2024-08-15,Summer,30.5,1.98,34.4,0,337635,97.15
2024-08-16,Summer,25,1.09,13.1,0,372070,78.48
2024-08-17,Summer,25.7,0.7,8.1,0,395539,69.11
2024-08-18,Summer,25.2,2.94,21.8,0,359933,84.36
2024-08-19,Summer,27.9,1.36,11.9,0,382687,92.59
2024-08-20,Summer,26,1.26,12.7,0,388582,62.77
2024-08-21,Summer,29.5,1.36,8.1,0,381400,65.7
2024-08-22,Summer,24.3,0.36,17,0,367804,68.36
2024-08-23,Summer,25.5,1.48,36.1,0,321708,86.97
2024-08-24,Summer,29.1,2.06,22.4,0,337449,64.33
2024-08-25,Summer,25.5,1.74,27,0,333379,87.77
2024-08-26,Summer,25.8,1.01,2.8,0,425697,62.46
2024-08-27,Summer,25.9,1.94,2,0,408668,82.73
2024-08-28,Summer,29.6,1.51,8,0,372352,81.21
2024-08-29,Summer,24.2,1.97,14.2,0,350339,87.55
2024-08-30,Summer,30.3,1.4,41.2,0,316464,77.37
2024-08-31,Summer,27.7,2.17,17.7,0,392952,94.76
2024-09-01,Autumn,22.7,3.11,33.5,0,220064,90.06
2024-09-02,Autumn,25.1,1.95,30,0,237833,69.81
2024-09-03,Autumn,28.4,1.63,41,0,214606,77.89
2024-09-04,Autumn,29,2.32,30.5,0,232831,93.47
2024-09-05,Autumn,18.2,2.61,40.7,0,196114,81.56
2024-09-06,Autumn,19.7,1.72,14.8,0,253973,81.26
2024-09-07,Autumn,18.1,1.44,32.1,0,215487,89.43
2024-09-08,Autumn,25.5,2.3,51.4,0,201695,96.14
2024-09-09,Autumn,24.7,2.24,40.2,0,204221,79.43
2024-09-10,Autumn,26.3,0.57,18.5,0,245703,80.2
2024-09-11,Autumn,23.1,2.68,26.6,0,234572,84.62
2024-09-12,Autumn,20,2.41,35.1,0,214779,94.18
2024-09-13,Autumn,25.5,1.57,30.6,0,229030,76.77
2024-09-14,Autumn,21.1,2.54,44.1,0,201596,80.14
2024-09-15,Autumn,24.8,3.2,35,0,215268,74.68
2024-09-16,Autumn,18.3,2.19,17.6,0,255585,73.84
2024-09-17,Autumn,20.7,1.94,38.6,0,219355,82.15
2024-09-18,Autumn,23.7,3.45,34.3,0,215151,75.51
2024-09-19,Autumn,21.6,2.41,26.1,0,235675,85.27
2024-09-20,Autumn,24.7,0.42,43.5,0,199573,90.93
2024-09-21,Autumn,21.6,1.37,52.4,0,181696,95.25
2024-09-22,Autumn,19.3,2.25,17.3,0,251434,101.07
2024-09-23,Autumn,20,2,52.2,0,177182,78.5
2024-09-24,Autumn,19.5,1.71,21.9,0,242934,77.04
2024-09-25,Autumn,19.2,1.23,20.5,0,233707,83.6
2024-09-26,Autumn,19.5,2.04,27.2,0,224660,81.92
2024-09-27,Autumn,22.5,2.06,33.4,0,223035,86.46
2024-09-28,Autumn,28.8,2.12,37.7,0,222140,89.78
2024-09-29,Autumn,20.3,2.08,25,0,222812,74.65
2024-09-30,Autumn,26.1,1.96,12.6,0,259897,62.94
2024-10-01,Autumn,12.6,2.07,24.7,0,226697,77.57
2024-10-02,Autumn,11.4,3.08,35.6,0,200760,84.36
2024-10-03,Autumn,18.5,2.24,36.8,0,210870,92.16
2024-10-04,Autumn,15.5,1.42,33.5,0,226587,79.94
2024-10-05,Autumn,18.9,1.98,37.9,0,224557,84.41
2024-10-06,Autumn,14.2,0.83,53.4,0,190514,93.14
2024-10-07,Autumn,12.1,2,63.1,0,162045,79.06
2024-10-08,Autumn,17,3.1,35.1,1,193535,96.41
2024-10-09,Autumn,25.1,3.04,60.8,0,188233,82.56
2024-10-10,Autumn,17.4,3.25,40.2,0,214810,90.53
2024-10-11,Autumn,15.3,3.1,68.5,0,170964,84.47
2024-10-12,Autumn,12.2,2.12,27,0,225446,91.83
2024-10-13,Autumn,18.9,2.09,23.4,0,231183,81.42
2024-10-14,Autumn,14.3,3.33,71.1,0,157907,76.94
2024-10-15,Autumn,13.1,1.88,29.1,0,202861,82.24
2024-10-16,Autumn,12.6,2.2,61.7,0,175101,96.89
2024-10-17,Autumn,24.5,2.65,56.1,0,189453,91.48
2024-10-18,Autumn,14.5,1.55,65.3,0,171939,89.87
2024-10-19,Autumn,14,1.59,10.3,0,233985,93.04
2024-10-20,Autumn,18.4,1.94,39.1,0,213761,68.67
2024-10-21,Autumn,12.7,1.68,24.5,0,244433,100.17
2024-10-22,Autumn,16.2,1.19,20,1,207229,86.39
2024-10-23,Autumn,19.4,3.33,30.9,0,223389,68.05
2024-10-24,Autumn,21.6,2.07,42.9,0,207411,85.24
2024-10-25,Autumn,16.6,3.01,32.6,0,236713,94.62
2024-10-26,Autumn,18.1,1.76,51.8,0,181908,90.49
2024-10-27,Autumn,11.6,3.22,51.5,0,190302,90.95
2024-10-28,Autumn,16.5,2.42,36.1,0,205674,88.49
2024-10-29,Autumn,17.7,2.1,51.7,0,185635,94.35
2024-10-30,Autumn,13,2.4,24.8,0,226094,87.08
2024-10-31,Autumn,14.2,1.99,46.5,0,205668,81.74
2024-11-01,Autumn,10.7,3.31,54.7,0,197042,102.3
2024-11-02,Autumn,5.1,3.37,67.9,0,167415,88.63
2024-11-03,Autumn,10.8,2.83,68.3,0,160946,81.89
2024-11-04,Autumn,8.5,2.56,58.1,0,194856,88.62
2024-11-05,Autumn,11.3,2.98,46.9,0,191462,88.53
2024-11-06,Autumn,10.5,2.26,66.5,0,161145,95.85
2024-11-07,Autumn,11.4,2.55,52,0,173433,100.8
2024-11-08,Autumn,3.3,3.02,54.4,0,193560,89.38
2024-11-09,Autumn,11.3,1.71,58.5,0,183146,82.6
2024-11-10,Autumn,14.6,2.76,67.2,0,182879,97.96
2024-11-11,Autumn,9.4,2.79,51.7,0,176399,87.88
2024-11-12,Autumn,5.8,2.88,49.1,0,201805,84.25
2024-11-13,Autumn,14.2,2.72,61.5,0,175258,96.82
2024-11-14,Autumn,6.2,2.66,50.2,0,194775,74.41
2024-11-15,Autumn,9.1,1.31,60.1,0,161927,99.04
2024-11-16,Autumn,7.6,3.05,70.3,0,169919,93.04
2024-11-17,Autumn,3.9,3.61,75.4,0,158848,92.71
2024-11-18,Autumn,8.7,1.88,48.2,0,190005,100.96
2024-11-19,Autumn,6.6,1.85,66.6,0,168330,90.64
2024-11-20,Autumn,12.6,2.98,32.1,0,210356,84.91
2024-11-21,Autumn,12.9,2.27,50.7,0,184497,81.96
2024-11-22,Autumn,9.5,1.25,50.4,0,183699,97.16
2024-11-23,Autumn,9.2,2.93,50.2,0,175175,89.79
2024-11-24,Autumn,8,1.33,49.6,0,194799,96.32
2024-11-25,Autumn,10.1,2.36,63.7,0,176932,83.32
2024-11-26,Autumn,7.6,2.81,24.8,0,219115,94.95
2024-11-27,Autumn,-0.6,2.2,80.5,0,146602,84.59
2024-11-28,Autumn,16.5,3.3,68,0,165633,92.58
2024-11-29,Autumn,13.9,1.02,25.1,0,228778,93.79
2024-11-30,Autumn,10.7,2.51,73.1,0,152040,95.27
2024-12-01,Winter,9.7,2.65,54.6,0,127053,98.43
2024-12-02,Winter,4.8,1.33,55.6,0,135292,102.26
2024-12-03,Winter,12.9,1.72,76.2,1,96188,102.95
2024-12-04,Winter,0.4,2.64,71.2,1,108920,107.58
2024-12-05,Winter,1.6,2.61,90.7,0,94471,110.42
2024-12-06,Winter,5.3,1.77,65.8,0,114916,103.76
2024-12-07,Winter,1.1,2.75,77.4,0,113521,101.48
2024-12-08,Winter,3.7,3.09,75.4,0,113447,99.15
2024-12-09,Winter,1.5,2.93,50.4,0,140401,107.13
2024-12-10,Winter,5.2,3.08,83,0,107635,99.15
2024-12-11,Winter,1.7,2.78,70.6,1,98807,102.78
2024-12-12,Winter,5.4,3.52,54.8,0,131962,86.72
2024-12-13,Winter,0.7,1.76,43.3,0,141503,104.01
2024-12-14,Winter,1.9,1.91,70.4,0,108688,88.48
2024-12-15,Winter,8.2,2.11,79.2,0,104555,109.36
2024-12-16,Winter,5,2.82,70.3,1,107211,112.52
2024-12-17,Winter,1.8,3.4,70.3,0,117418,100.75
2024-12-18,Winter,2.7,2.17,51.5,0,127044,99.72
2024-12-19,Winter,0.7,3.24,62.9,0,116130,97.42
2024-12-20,Winter,6.1,3.2,77.1,0,116265,86
2024-12-21,Winter,5.1,2.63,54.5,0,131309,98.45
2024-12-22,Winter,6.4,2.5,73.1,0,109477,86.06
2024-12-23,Winter,10.4,3.37,37,1,131582,107.83
2024-12-24,Winter,6.3,3.54,65.2,0,114604,92.84
2024-12-25,Winter,2.3,3.14,52.8,1,124838,103.23
2024-12-26,Winter,6.2,2.33,34.3,1,131863,102.22
2024-12-27,Winter,4.3,3.7,64.6,0,129328,95.86
2024-12-28,Winter,6.8,2.3,32.1,0,154782,93.27
2024-12-29,Winter,-0.3,2.77,69.1,0,123516,97.88
2024-12-30,Winter,3.9,2.47,28.6,0,159967,103.16
2024-12-31,Winter,3.5,3.51,72.4,1,103969,103
2025-01-01,Winter,3.9,2.29,47.7,0,142334,103.73
2025-01-02,Winter,-2.3,4.55,81.1,1,95823,104.21
2025-01-03,Winter,1.8,4.47,49,0,141940,102.57
2025-01-04,Winter,8.1,3.07,77,0,107955,89.2
2025-01-05,Winter,-1.1,3.01,52.5,0,144655,78.98
2025-01-06,Winter,1.9,4.28,77.4,1,93164,97.63
2025-01-07,Winter,-4.2,2.67,75.8,0,109800,80.74
2025-01-08,Winter,-6.3,2.52,52.1,1,118098,83.71
2025-01-09,Winter,6.9,2.44,85,1,89440,96.09
2025-01-10,Winter,-2.3,3.34,76.4,1,95039,89.06
2025-01-11,Winter,-3.3,2.66,71.7,1,101597,90.23
2025-01-12,Winter,7.7,3.42,35,0,152128,101.05
2025-01-13,Winter,-6.7,2.25,55.7,0,121821,83.86
2025-01-14,Winter,3.8,2.32,82.5,0,102525,90.88
2025-01-15,Winter,6.1,1.37,59,0,120770,95.02
2025-01-16,Winter,2.6,2.51,79.1,1,86968,87.72
2025-01-17,Winter,-1.2,3.28,84.3,0,102148,82.47
2025-01-18,Winter,1,2.15,55.2,0,132981,100.78
2025-01-19,Winter,-0.8,3.5,76.8,0,111952,85.11
2025-01-20,Winter,6.4,3.13,40.5,1,132297,91.85
2025-01-21,Winter,-2.3,2.04,58.3,0,117277,96.34
2025-01-22,Winter,0.5,2.62,91.7,1,77610,93.36
2025-01-23,Winter,4.4,3.44,54.9,1,125736,105.16
2025-01-24,Winter,-7.7,2.43,62.6,1,103837,94.06
2025-01-25,Winter,-6.5,2.91,48.4,1,124843,100.96
2025-01-26,Winter,-5.1,3.08,63.9,0,119232,84.72
2025-01-27,Winter,8.1,3.1,61.6,0,125415,107.68
2025-01-28,Winter,7.7,3.47,76.8,0,106833,104.29
2025-01-29,Winter,7.1,2.98,63.7,0,125443,88.63
2025-01-30,Winter,0.6,1.7,35.1,0,151740,85.2
2025-01-31,Winter,2.5,3.31,68.4,0,116071,88.01
2025-02-01,Winter,3.4,2.52,19.1,1,141834,85.69
2025-02-02,Winter,5.4,2.52,61.8,0,125422,86.92
2025-02-03,Winter,-0.4,3.82,58.9,0,122490,102.14
2025-02-04,Winter,2.4,2.78,64.1,0,124116,98.13
2025-02-05,Winter,2.9,2.6,57.6,0,142042,75.64
2025-02-06,Winter,8.2,3.16,86.1,0,104977,99.02
2025-02-07,Winter,2.8,2.33,62.9,0,126250,82.08
2025-02-08,Winter,8.6,3.32,62.2,0,124237,92.25
2025-02-09,Winter,-6.5,2.53,72.5,1,91762,95.3
2025-02-10,Winter,9,2.72,69.1,0,110601,94.4
2025-02-11,Winter,4.5,3.64,52.8,0,141806,86.71
2025-02-12,Winter,-0.5,3.39,76.5,1,93603,106.52
2025-02-13,Winter,15.9,2.71,13.6,0,172382,87.26
2025-02-14,Winter,6.4,3.24,38.4,0,148360,84.85
2025-02-15,Winter,3.3,2.45,49.1,1,115547,79.92
2025-02-16,Winter,-0.8,3.19,60.3,0,120275,89.93
2025-02-17,Winter,4,3.66,69.6,0,117107,105.69
2025-02-18,Winter,1.7,3.9,66.4,0,116661,105.79
2025-02-19,Winter,7.6,3.31,36.9,1,128955,93.67
2025-02-20,Winter,4.1,3.58,25,0,158732,98.95
2025-02-21,Winter,2.9,3.24,81.1,0,107075,82.85
2025-02-22,Winter,5.6,3.18,77.1,0,107973,79.49
2025-02-23,Winter,0.6,2.77,70,0,115074,97.36
2025-02-24,Winter,0,3.06,40.9,1,131985,84.77
2025-02-25,Winter,12.6,2.21,65.4,0,120248,96.61
2025-02-26,Winter,13.8,3.95,66.9,0,120527,89.22
2025-02-27,Winter,0.2,3.48,36.4,0,154648,72.44
2025-02-28,Winter,3.4,3.78,58.5,0,132554,87.48
2025-03-01,Spring,15.1,3.37,41.9,0,260524,69.97
2025-03-02,Spring,8.7,1.93,79.9,0,186072,87.05
2025-03-03,Spring,8.6,3.24,34.2,0,263467,61.56
2025-03-04,Spring,5.8,3.57,57.6,0,221701,70.89
2025-03-05,Spring,9.3,2.87,64.3,0,222361,67.14
2025-03-06,Spring,8.7,3.31,58,0,232343,74.07
2025-03-07,Spring,4.6,2.39,44.2,0,255998,67.24
2025-03-08,Spring,5,3.08,25.9,0,290032,70.13
2025-03-09,Spring,8.6,1.52,91.9,0,163939,103.78
2025-03-10,Spring,10.9,4.03,52.7,0,247088,82.61
2025-03-11,Spring,6.9,3.57,47.6,0,257370,84.01
2025-03-12,Spring,11.7,3.31,76.8,0,201700,71.18
2025-03-13,Spring,10.8,3.31,40.2,0,260670,74.27
2025-03-14,Spring,8.4,3.42,55.3,0,246467,59.94
2025-03-15,Spring,7.9,3.85,52.1,0,242630,79.96
2025-03-16,Spring,12.7,2.96,65.6,0,220703,75.98
2025-03-17,Spring,11.8,2.67,35,0,273479,86.31
2025-03-18,Spring,9.2,4.45,77,0,197356,79.68
2025-03-19,Spring,13.1,3.86,34.1,0,268236,69.95
2025-03-20,Spring,7.9,3.22,49.6,0,250384,80.95
2025-03-21,Spring,5.9,3.24,34,0,303336,74.73
2025-03-22,Spring,14.3,2.31,60.4,0,221140,82.97
2025-03-23,Spring,8.3,4.7,48.9,0,249126,83.81
2025-03-24,Spring,6.1,2.88,55.5,0,227762,76.76
2025-03-25,Spring,5.6,3.05,63,0,214235,81.74
2025-03-26,Spring,10.7,2.89,71.8,0,214926,83.48
2025-03-27,Spring,10.4,2.79,63.7,0,211075,82.41
2025-03-28,Spring,10,2.72,71.6,1,174409,95.9
2025-03-29,Spring,4.9,2.93,34.1,0,254094,70.29
2025-03-30,Spring,12.1,2.14,62,0,213072,75.02
2025-03-31,Spring,6,3.88,76.9,0,181230,72.32
2025-04-01,Spring,12.9,3.69,32.4,0,285966,79.88
2025-04-02,Spring,8.2,3.01,29.8,0,310736,76.38
2025-04-03,Spring,17.3,3.09,34.5,0,272890,78.17
2025-04-04,Spring,17.9,2.79,50,0,231011,74.81
2025-04-05,Spring,12.7,3.35,54.3,0,245636,74.08
2025-04-06,Spring,14.7,2.75,41.7,0,252952,91.74
2025-04-07,Spring,13.2,3.8,50.8,0,257790,73.84
2025-04-08,Spring,14.5,2.3,39.7,0,259944,68.87
2025-04-09,Spring,11.7,3.72,60.3,0,220380,71.67
2025-04-10,Spring,20.2,1.71,49.8,0,245841,80.55
2025-04-11,Spring,10.5,4.85,47.1,0,260185,70.88
2025-04-12,Spring,15.1,2.97,39.8,0,262539,75.06
2025-04-13,Spring,16.1,2.85,57.1,0,228453,78.95
2025-04-14,Spring,15.8,2.15,56.2,0,231079,88.78
2025-04-15,Spring,12.7,3.69,41.2,0,248989,79.18
2025-04-16,Spring,18.4,2.62,62.6,0,227358,85.21
2025-04-17,Spring,19.2,1.88,58.7,0,213784,83.45
2025-04-18,Spring,12.1,3.04,60.7,0,220129,77.43
2025-04-19,Spring,14.2,1.89,52.9,0,244782,81.53
2025-04-20,Spring,18.8,2.23,44.4,0,260390,71.52
2025-04-21,Spring,17.6,3.1,11,0,329036,70.17
2025-04-22,Spring,14,2.81,53.4,0,237800,78.11
2025-04-23,Spring,13.9,2.73,37.6,0,279977,64.96
2025-04-24,Spring,18.2,2.21,65,0,226351,78.84
2025-04-25,Spring,15.3,2.93,48.7,0,252827,81.82
2025-04-26,Spring,15.7,2.79,74.3,0,208026,68.42
2025-04-27,Spring,19.8,2.93,49.6,0,257497,79.89
2025-04-28,Spring,18.2,1.98,60.3,0,222600,76.46
2025-04-29,Spring,14.4,3.09,49.8,0,232848,70.05
2025-04-30,Spring,13.3,2.58,34.5,0,276898,80.92
2025-05-01,Spring,15.6,1.14,60.6,0,229203,89.55
2025-05-02,Spring,20.2,2.86,25.1,0,309387,63.73
2025-05-03,Spring,16.4,2.51,38.4,0,257352,73.53
2025-05-04,Spring,20.9,2.38,31.6,0,273110,61.53
2025-05-05,Spring,19.7,2.88,38.6,0,275556,87.2
2025-05-06,Spring,17.4,2.39,51.4,1,213718,83.05
2025-05-07,Spring,19.1,2.3,57.6,0,215355,72.88
2025-05-08,Spring,25.4,3.15,14.6,0,326862,83.76
2025-05-09,Spring,14.5,2.52,40.9,0,241903,69.78
2025-05-10,Spring,16.1,3.06,41.7,0,252489,94.01
2025-05-11,Spring,9.7,2.76,28.4,0,296528,82.31
2025-05-12,Spring,22.5,3.45,40.3,0,290859,87.62
2025-05-13,Spring,21.2,3.85,49.4,0,241348,92.38
2025-05-14,Spring,18.4,1.77,33.6,0,272887,81.6
2025-05-15,Spring,24,3.29,46.6,0,260161,88.79
2025-05-16,Spring,19.4,2.43,28.4,0,308845,61.02
2025-05-17,Spring,17.1,1.97,56.2,0,228871,73.75
2025-05-18,Spring,16.4,3.16,25.2,0,288256,77
2025-05-19,Spring,20.2,3.34,30.6,0,305219,76.91
2025-05-20,Spring,19.8,1.51,27.7,0,284387,68.71
2025-05-21,Spring,18.7,1.77,32.2,0,287458,78.61
2025-05-22,Spring,24.8,1.83,47,0,241100,77.97
2025-05-23,Spring,17.8,2.41,56.5,0,232747,90.62
2025-05-24,Spring,25.6,2.64,32.3,0,267626,65.76
2025-05-25,Spring,24.5,2.47,48.2,0,244171,70.77
2025-05-26,Spring,21.7,3.33,9.5,0,339956,67.98
2025-05-27,Spring,16,2.5,39.1,1,233367,82.76
2025-05-28,Spring,17,2.07,42.4,0,255919,72.61
2025-05-29,Spring,17.5,2.06,65.5,0,210086,80.53
2025-05-30,Spring,17.2,3.23,38.5,0,267346,74.48
2025-05-31,Spring,20.9,1.82,40.4,0,268975,83.78
2025-06-01,Summer,20.4,2.56,19.1,0,374645,72.87
2025-06-02,Summer,26.3,2.71,42.7,0,280982,69.81
2025-06-03,Summer,25.6,2.05,5.5,0,381374,64.52
2025-06-04,Summer,21.9,1.47,33.5,1,290626,87
2025-06-05,Summer,25,1.82,41.1,0,312906,71.88
2025-06-06,Summer,25.1,1.81,11.6,0,386248,58.98
2025-06-07,Summer,23.2,2.78,14.8,0,377829,62.81
2025-06-08,Summer,28,2.71,54,0,286316,87.56
2025-06-09,Summer,23.5,3.22,10.3,0,377778,67.7
2025-06-10,Summer,28.1,2.7,14.3,0,376217,64.93
2025-06-11,Summer,24.5,1.53,38.9,0,333241,74.29
2025-06-12,Summer,25.3,2.61,36.6,0,316894,77.57
2025-06-13,Summer,25,2.83,44.8,0,307652,66.75
2025-06-14,Summer,23,1.92,25.7,0,349068,67.17
2025-06-15,Summer,24,1.59,28.5,0,362596,65.97
2025-06-16,Summer,27.5,2.77,25.6,0,349707,52.51
2025-06-17,Summer,24.9,2.9,25.7,0,365047,57.48
2025-06-18,Summer,22.3,1.83,35.2,1,299893,76.44
2025-06-19,Summer,22.3,1.8,18.6,0,360632,56.67
2025-06-20,Summer,28.1,1.41,24.9,0,350453,65.73
2025-06-21,Summer,21.6,3.43,23.5,0,350322,66.84
2025-06-22,Summer,23,1.64,20,0,355504,61.7
2025-06-23,Summer,29.3,1.27,12.2,0,396440,55.18
2025-06-24,Summer,23.8,2.7,10.9,0,386454,69.32
2025-06-25,Summer,26.1,0.73,25.5,0,353372,63.65
2025-06-26,Summer,26.1,1.47,30.2,0,324268,70.27
2025-06-27,Summer,27.6,0.88,12,0,367162,84.92
2025-06-28,Summer,26.4,3.82,26.3,0,385359,69.54
2025-06-29,Summer,25.9,1.55,32.3,0,332276,58.91
2025-06-30,Summer,26.3,1.86,42.5,0,302509,61.34
2025-07-01,Summer,24.2,2.28,2,0,424628,70.44
2025-07-02,Summer,26.8,2.34,18.5,0,371877,75.7
2025-07-03,Summer,31.3,1.54,19.6,0,373074,79.26
2025-07-04,Summer,25.4,1.51,18,0,364116,75.19
2025-07-05,Summer,27.9,1.51,10.3,0,381174,59.31
2025-07-06,Summer,27.7,2.52,12.8,0,379636,78.45
2025-07-07,Summer,25.5,2.26,23.4,0,335451,59.25
2025-07-08,Summer,27,1.37,4.2,0,397400,70.41
2025-07-09,Summer,31.2,2.41,27.6,0,352403,61.85
2025-07-10,Summer,24.2,3.22,10.7,0,414343,77.73
2025-07-11,Summer,27.2,1.55,35.2,0,330520,78.34
2025-07-12,Summer,27.1,2.57,26.1,0,318885,64.36
2025-07-13,Summer,25.9,3.24,24.1,0,356044,55.27
2025-07-14,Summer,25.4,2.99,14.4,0,419298,58.94
2025-07-15,Summer,27.8,3.66,16.1,0,392263,56.55
2025-07-16,Summer,30,2.62,14.4,0,369097,52.57
2025-07-17,Summer,24.6,2.54,23.4,0,363562,74.97
2025-07-18,Summer,26.1,2.85,21,0,352435,68.02
2025-07-19,Summer,24.3,2.13,19.6,0,342291,69.52
2025-07-20,Summer,24.5,2.72,14.7,0,370003,60.47
2025-07-21,Summer,30.3,2.64,16.8,0,376813,52.01
2025-07-22,Summer,28.8,2.39,27.4,0,323654,71.74
2025-07-23,Summer,30,1.54,10.8,0,369471,61.31
2025-07-24,Summer,24,0.97,30.5,0,336982,68.99
2025-07-25,Summer,25.3,1.85,10.7,0,376102,72.44
2025-07-26,Summer,28.4,2.19,19.1,0,373309,65.41
2025-07-27,Summer,31.2,1.65,30.8,0,323156,74.73
2025-07-28,Summer,28.5,2.16,12,0,394490,68.23
2025-07-29,Summer,35,2.99,20.6,0,341296,61.12
2025-07-30,Summer,29,1.85,18.5,0,393022,67.67
2025-07-31,Summer,27.2,2.26,24.3,0,330445,57.74
2025-08-01,Summer,23.2,0.96,27.7,0,327327,87.8
2025-08-02,Summer,23.5,3,27,0,353382,65.56
2025-08-03,Summer,27.9,1.55,46.4,0,325126,82.87
2025-08-04,Summer,24.4,1.52,31.6,0,338998,63.54
2025-08-05,Summer,27.6,2.09,32.6,0,343476,68.84
2025-08-06,Summer,25.9,2.35,5.6,0,396075,74.61
2025-08-07,Summer,25.4,2.56,9.9,0,370530,66.98
2025-08-08,Summer,27.3,3.83,26.8,0,347778,78.92
2025-08-09,Summer,24.5,2.32,2,0,382650,71.63
2025-08-10,Summer,26.6,2.49,24.6,0,336201,70.35
2025-08-11,Summer,23.9,1.69,17.1,0,372457,73.39
2025-08-12,Summer,27.3,4.34,2.3,0,394306,63.31
